sensor,sensor_id,timestamp,temp_int,umid_int,umid_ext,temp_ext,localizacao,camara,analog
ESP32-PI,,01/03/2025 18:05:13,29.1,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:05:15,29.1,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:05:18,29.1,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:05:21,29.1,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:05:24,29.1,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:05:26,29.1,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:05:29,29.1,66.1,66.1,66.1,,1,0
ESP32-PI,,01/03/2025 18:05:31,29.1,66.1,66.1,66.1,,1,0
ESP32-PI,,01/03/2025 18:05:34,29.1,66.1,66.1,66.1,,1,0
ESP32-PI,,01/03/2025 18:05:37,29.1,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:05:39,29.1,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:05:41,29.1,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:05:43,29.1,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:05:46,29.1,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:05:49,29.1,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:05:52,29.1,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:05:54,29.1,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:05:56,29.1,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:05:59,29.1,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:06:01,29.1,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:06:03,29.1,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:06:06,29.1,66,66,66,,1,0
ESP32-PI,,01/03/2025 18:06:08,29.1,66.1,66.1,66.1,,1,0
ESP32-PI,,01/03/2025 18:06:11,29.1,66,66,66,,1,0
ESP32-PI,,01/03/2025 18:06:13,29.1,66,66,66,,1,0
ESP32-PI,,01/03/2025 18:06:15,29.1,66.1,66.1,66.1,,1,0
ESP32-PI,,01/03/2025 18:06:19,29.1,66.1,66.1,66.1,,1,0
ESP32-PI,,01/03/2025 18:06:22,29.1,66.1,66.1,66.1,,1,0
ESP32-PI,,01/03/2025 18:06:24,29.1,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:06:27,29.1,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:06:29,29.1,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:06:32,29.1,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:06:35,29.1,66.4,66.4,66.4,,1,0
ESP32-PI,,01/03/2025 18:06:37,29.1,66.4,66.4,66.4,,1,0
ESP32-PI,,01/03/2025 18:06:40,29.1,66.4,66.4,66.4,,1,0
ESP32-PI,,01/03/2025 18:06:43,29.1,66.4,66.4,66.4,,1,0
ESP32-PI,,01/03/2025 18:06:45,29.1,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:06:47,29.1,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:06:50,29.1,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:06:52,29.1,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:06:54,29.1,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:06:56,29.1,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:06:59,29.1,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:07:02,29.1,66.4,66.4,66.4,,1,0
ESP32-PI,,01/03/2025 18:07:04,29.1,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:07:06,29.1,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:07:09,29.1,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:07:11,29.1,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:07:14,29.1,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:07:16,29.1,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:07:18,29.2,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:07:20,29.2,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:07:22,29.2,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:07:25,29.2,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:07:27,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:07:30,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:07:32,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:07:34,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:07:37,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:07:39,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:07:42,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:07:44,29.2,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:07:47,29.2,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:07:49,29.2,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:07:51,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:07:53,29.2,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:07:55,29.2,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:07:57,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:08:00,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:08:03,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:08:05,29.2,66.1,66.1,66.1,,1,0
ESP32-PI,,01/03/2025 18:08:08,29.2,66.1,66.1,66.1,,1,0
ESP32-PI,,01/03/2025 18:08:10,29.2,66.1,66.1,66.1,,1,0
ESP32-PI,,01/03/2025 18:08:13,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:08:16,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:08:18,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:08:20,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:08:22,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:08:25,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:08:27,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:08:30,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:08:33,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:08:35,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:08:37,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:08:40,29.2,66.1,66.1,66.1,,1,0
ESP32-PI,,01/03/2025 18:08:42,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:08:44,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:08:47,29.2,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:08:49,29.2,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:08:52,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:08:54,29.2,66.1,66.1,66.1,,1,0
ESP32-PI,,01/03/2025 18:08:56,29.2,66.1,66.1,66.1,,1,0
ESP32-PI,,01/03/2025 18:08:59,29.2,66.1,66.1,66.1,,1,0
ESP32-PI,,01/03/2025 18:09:02,29.2,66.1,66.1,66.1,,1,0
ESP32-PI,,01/03/2025 18:09:04,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:09:07,29.2,66.1,66.1,66.1,,1,0
ESP32-PI,,01/03/2025 18:09:09,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:09:12,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:09:14,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:09:17,29.2,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:09:20,29.2,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:09:22,29.2,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:09:24,29.2,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:09:27,29.2,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:09:29,29.3,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:09:31,29.3,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:09:34,29.3,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:09:36,29.3,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:09:39,29.3,66.1,66.1,66.1,,1,0
ESP32-PI,,01/03/2025 18:09:41,29.3,66.1,66.1,66.1,,1,0
ESP32-PI,,01/03/2025 18:09:44,29.3,66.1,66.1,66.1,,1,0
ESP32-PI,,01/03/2025 18:09:46,29.3,66,66,66,,1,0
ESP32-PI,,01/03/2025 18:09:48,29.3,66,66,66,,1,0
ESP32-PI,,01/03/2025 18:09:50,29.3,66.1,66.1,66.1,,1,0
ESP32-PI,,01/03/2025 18:09:53,29.3,66.1,66.1,66.1,,1,0
ESP32-PI,,01/03/2025 18:09:55,29.3,66.1,66.1,66.1,,1,0
ESP32-PI,,01/03/2025 18:09:57,29.3,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:10:00,29.3,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:10:02,29.3,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:10:05,29.3,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:10:07,29.3,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:10:10,29.3,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:10:13,29.3,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:10:15,29.3,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:10:18,29.3,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:10:20,29.3,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:10:22,29.3,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:10:24,29.3,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:10:27,29.3,66.2,66.2,66.2,,1,0
ESP32-PI,,01/03/2025 18:10:30,29.3,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:10:32,29.3,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:10:34,29.3,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:10:37,29.3,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:10:39,29.3,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:10:42,29.3,66.4,66.4,66.4,,1,0
ESP32-PI,,01/03/2025 18:10:44,29.3,66.4,66.4,66.4,,1,0
ESP32-PI,,01/03/2025 18:10:46,29.3,66.4,66.4,66.4,,1,0
ESP32-PI,,01/03/2025 18:10:48,29.3,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:10:51,29.3,66.3,66.3,66.3,,1,0
ESP32-PI,,01/03/2025 18:10:54,29.3,66.4,66.4,66.4,,1,0
ESP32-PI,,01/03/2025 18:10:56,29.3,66.4,66.4,66.4,,1,0
ESP32-PI,,01/03/2025 18:10:59,29.3,66.4,66.4,66.4,,1,0
ESP32-PI,,01/03/2025 18:11:01,29.3,66.4,66.4,66.4,,1,0
ESP32-PI,,01/03/2025 18:11:03,29.3,66.4,66.4,66.4,,1,0
ESP32-PI,,01/03/2025 18:11:05,29.3,66.5,66.5,66.5,,1,0
ESP32-PI,,01/03/2025 18:11:08,29.3,66.5,66.5,66.5,,1,0
ESP32-PI,,01/03/2025 18:11:10,29.3,66.4,66.4,66.4,,1,0
ESP32-PI,,01/03/2025 18:11:13,29.2,66.4,66.4,66.4,,1,0
ESP32-PI,,01/03/2025 18:11:16,29.3,66.4,66.4,66.4,,1,0
ESP32-PI,,01/03/2025 18:11:18,29.2,66.5,66.5,66.5,,1,0
ESP32-PI,,01/03/2025 18:11:20,29.2,66.5,66.5,66.5,,1,0
ESP32-PI,,01/03/2025 18:11:22,29.2,66.6,66.6,66.6,,1,0
ESP32-PI,,01/03/2025 18:11:25,29.2,66.7,66.7,66.7,,1,0
ESP32-PI,,01/03/2025 18:11:27,29.2,66.7,66.7,66.7,,1,0
ESP32-PI,,01/03/2025 18:11:29,29.2,66.8,66.8,66.8,,1,0
ESP32-PI,,01/03/2025 18:11:32,29.2,66.8,66.8,66.8,,1,0
ESP32-PI,,01/03/2025 18:11:34,29.2,66.8,66.8,66.8,,1,0
ESP32-PI,,01/03/2025 18:11:37,29.2,66.8,66.8,66.8,,1,0
ESP32-PI,,01/03/2025 18:11:39,29.2,66.8,66.8,66.8,,1,0
ESP32-PI,,01/03/2025 18:11:41,29.2,66.8,66.8,66.8,,1,0
ESP32-PI,,01/03/2025 18:11:44,29.2,66.9,66.9,66.9,,1,0
ESP32-PI,,01/03/2025 18:11:46,29.2,66.9,66.9,66.9,,1,0
ESP32-PI,,01/03/2025 18:11:48,29.2,66.9,66.9,66.9,,1,0
ESP32-PI,,01/03/2025 18:11:51,29.2,67,67,67,,1,0
ESP32-PI,,01/03/2025 18:11:53,29.2,67,67,67,,1,0
ESP32-PI,,01/03/2025 18:11:55,29.2,67,67,67,,1,0
ESP32-PI,,01/03/2025 18:11:57,29.2,67.1,67.1,67.1,,1,0
ESP32-PI,,01/03/2025 18:12:00,29.2,67,67,67,,1,0
ESP32-PI,,01/03/2025 18:12:02,29.2,67.1,67.1,67.1,,1,0
ESP32-PI,,01/03/2025 18:12:04,29.1,67,67,67,,1,0
ESP32-PI,,01/03/2025 18:12:07,29.2,67,67,67,,1,0
ESP32-PI,,01/03/2025 18:12:10,29.2,67,67,67,,1,0
ESP32-PI,,01/03/2025 18:12:13,29.2,66.9,66.9,66.9,,1,0
ESP32-PI,,01/03/2025 18:12:15,29.2,66.9,66.9,66.9,,1,0
ESP32-PI,,01/03/2025 18:12:18,29.1,67,67,67,,1,0
ESP32-PI,,01/03/2025 18:12:20,29.1,67,67,67,,1,0
ESP32-PI,,01/03/2025 18:12:23,29.1,66.9,66.9,66.9,,1,0
ESP32-PI,,01/03/2025 18:12:26,29.2,66.9,66.9,66.9,,1,0
ESP32-PI,,01/03/2025 18:12:28,29.1,67,67,67,,1,0
ESP32-PI,,01/03/2025 18:12:30,29.1,67,67,67,,1,0
ESP32-PI,,01/03/2025 18:12:33,29.2,67,67,67,,1,0
ESP32-PI,,01/03/2025 18:12:35,29.1,67,67,67,,1,0
ESP32-PI,,01/03/2025 18:12:37,29.1,67.1,67.1,67.1,,1,0
ESP32-PI,,01/03/2025 18:12:39,29.1,67.1,67.1,67.1,,1,0
ESP32-PI,,01/03/2025 18:12:42,29.1,67.1,67.1,67.1,,1,0
ESP32-PI,,01/03/2025 18:12:44,29.1,67,67,67,,1,0
ESP32-PI,,01/03/2025 18:12:46,29.1,67.1,67.1,67.1,,1,0
ESP32-PI,,01/03/2025 18:12:48,29.1,67.1,67.1,67.1,,1,0
ESP32-PI,,01/03/2025 18:12:51,29.1,67.1,67.1,67.1,,1,0
ESP32-PI,,01/03/2025 18:12:54,29.1,67,67,67,,1,0
ESP32-PI,,01/03/2025 18:12:56,29.1,67.1,67.1,67.1,,1,0
ESP32-PI,,01/03/2025 18:12:59,29.1,67,67,67,,1,0
ESP32-PI,,01/03/2025 18:13:01,29.1,67.1,67.1,67.1,,1,0
ESP32-PI,,01/03/2025 18:13:03,29.1,67,67,67,,1,0
ESP32-PI,,01/03/2025 18:13:06,29.1,67.1,67.1,67.1,,1,0
ESP32-PI,,01/03/2025 18:13:09,29.1,67.1,67.1,67.1,,1,0
ESP32-PI,,01/03/2025 18:13:11,29.1,67.1,67.1,67.1,,1,0
ESP32-PI,,01/03/2025 18:13:14,29.1,67.1,67.1,67.1,,1,0
ESP32-PI,,01/03/2025 18:13:16,29.1,67.1,67.1,67.1,,1,0
ESP32-PI,,01/03/2025 18:13:19,29.1,67.1,67.1,67.1,,1,0
ESP32-PI,,01/03/2025 18:13:22,29.1,67.2,67.2,67.2,,1,0
ESP32-PI,,01/03/2025 18:13:26,29.1,67.2,67.2,67.2,,1,0
ESP32-PI,,01/03/2025 18:13:29,29.1,67.3,67.3,67.3,,1,0
ESP32-PI,,01/03/2025 18:13:31,29.1,67.2,67.2,67.2,,1,0
ESP32-PI,,01/03/2025 18:13:34,29.1,67.2,67.2,67.2,,1,0
ESP32-PI,,01/03/2025 18:13:36,29.1,67.2,67.2,67.2,,1,0
ESP32-PI,,01/03/2025 18:13:38,29.1,67.2,67.2,67.2,,1,0
ESP32-PI,,01/03/2025 18:13:41,29.1,67.1,67.1,67.1,,1,0
ESP32-PI,,01/03/2025 18:13:43,29.1,67.2,67.2,67.2,,1,0
ESP32-PI,,01/03/2025 18:13:46,29.1,67.2,67.2,67.2,,1,0
ESP32-PI,,01/03/2025 18:13:48,29.1,67.2,67.2,67.2,,1,0
ESP32-PI,,01/03/2025 18:13:50,29.1,67.2,67.2,67.2,,1,0
ESP32-PI,,01/03/2025 18:13:53,29,67.2,67.2,67.2,,1,0
ESP32-PI,,01/03/2025 18:13:55,29,67.2,67.2,67.2,,1,0
ESP32-PI,,01/03/2025 18:13:57,29.1,67.2,67.2,67.2,,1,0
ESP32-PI,,01/03/2025 18:13:59,29,67.3,67.3,67.3,,1,0
ESP32-PI,,01/03/2025 18:14:02,29,67.4,67.4,67.4,,1,0
ESP32-PI,,01/03/2025 18:14:04,29,67.4,67.4,67.4,,1,0
ESP32-PI,,01/03/2025 18:14:07,29,67.4,67.4,67.4,,1,0
ESP32-PI,,01/03/2025 18:14:09,29,67.4,67.4,67.4,,1,0
ESP32-PI,,01/03/2025 18:14:12,29,67.5,67.5,67.5,,1,0
ESP32-PI,,01/03/2025 18:14:14,29,67.6,67.6,67.6,,1,0
ESP32-PI,,01/03/2025 18:14:16,29,67.6,67.6,67.6,,1,0
ESP32-PI,,01/03/2025 18:14:19,29,67.6,67.6,67.6,,1,0
ESP32-PI,,01/03/2025 18:14:22,29,67.6,67.6,67.6,,1,0
ESP32-PI,,01/03/2025 18:14:24,29,67.6,67.6,67.6,,1,0
ESP32-PI,,01/03/2025 18:14:26,29,67.6,67.6,67.6,,1,0
ESP32-PI,,01/03/2025 18:14:31,29,67.6,67.6,67.6,,1,0
ESP32-PI,,01/03/2025 18:14:33,29,67.6,67.6,67.6,,1,0
ESP32-PI,,01/03/2025 18:14:35,29,67.6,67.6,67.6,,1,0
ESP32-PI,,01/03/2025 18:14:38,29,67.6,67.6,67.6,,1,0
ESP32-PI,,01/03/2025 18:14:40,29,67.6,67.6,67.6,,1,0
ESP32-PI,,01/03/2025 18:14:42,29,67.6,67.6,67.6,,1,0
ESP32-PI,,01/03/2025 18:14:45,29,67.6,67.6,67.6,,1,0
ESP32-PI,,01/03/2025 18:14:47,29,67.6,67.6,67.6,,1,0
ESP32-PI,,01/03/2025 18:14:50,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:14:53,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:14:56,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:14:58,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:15:01,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:15:03,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:15:05,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:15:08,29,67.8,67.8,67.8,,1,0
ESP32-PI,,01/03/2025 18:15:10,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:15:12,29,67.8,67.8,67.8,,1,0
ESP32-PI,,01/03/2025 18:15:14,29,67.8,67.8,67.8,,1,0
ESP32-PI,,01/03/2025 18:15:16,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:15:19,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:15:21,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:15:24,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:15:27,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:15:29,29,67.6,67.6,67.6,,1,0
ESP32-PI,,01/03/2025 18:15:31,29,67.6,67.6,67.6,,1,0
ESP32-PI,,01/03/2025 18:15:34,29,67.6,67.6,67.6,,1,0
ESP32-PI,,01/03/2025 18:15:37,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:15:39,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:15:42,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:15:44,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:15:46,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:15:48,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:15:51,29,67.6,67.6,67.6,,1,0
ESP32-PI,,01/03/2025 18:15:53,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:15:55,29,67.8,67.8,67.8,,1,0
ESP32-PI,,01/03/2025 18:15:58,29,67.8,67.8,67.8,,1,0
ESP32-PI,,01/03/2025 18:16:01,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:16:03,29,67.8,67.8,67.8,,1,0
ESP32-PI,,01/03/2025 18:16:06,29,67.8,67.8,67.8,,1,0
ESP32-PI,,01/03/2025 18:16:08,29,67.8,67.8,67.8,,1,0
ESP32-PI,,01/03/2025 18:16:11,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:16:13,29,67.7,67.7,67.7,,1,0
ESP32-PI,,01/03/2025 18:16:16,29,67.8,67.8,67.8,,1,0
ESP32-PI,,01/03/2025 18:16:19,29,67.8,67.8,67.8,,1,0
ESP32-PI,,01/03/2025 18:16:21,29,67.8,67.8,67.8,,1,0
ESP32-PI,,01/03/2025 18:16:23,29,67.8,67.8,67.8,,1,0
ESP32-PI,,01/03/2025 18:16:26,29,67.8,67.8,67.8,,1,0
ESP32-PI,,01/03/2025 18:16:29,29,67.9,67.9,67.9,,1,0
ESP32-PI,,01/03/2025 18:16:31,29,67.9,67.9,67.9,,1,0
ESP32-PI,,01/03/2025 18:16:33,29,68,68,68,,1,0
ESP32-PI,,01/03/2025 18:16:36,29,68,68,68,,1,0
ESP32-PI,,01/03/2025 18:16:39,29,68.1,68.1,68.1,,1,0
ESP32-PI,,01/03/2025 18:16:41,29,68,68,68,,1,0
ESP32-PI,,01/03/2025 18:16:44,29,68.1,68.1,68.1,,1,0
ESP32-PI,,01/03/2025 18:16:46,29,68.1,68.1,68.1,,1,0
ESP32-PI,,01/03/2025 18:16:49,29,68.1,68.1,68.1,,1,0
ESP32-PI,,01/03/2025 18:16:51,29,68.1,68.1,68.1,,1,0
ESP32-PI,,01/03/2025 18:16:54,29,68.1,68.1,68.1,,1,0
ESP32-PI,,01/03/2025 18:16:56,29,68.1,68.1,68.1,,1,0
ESP32-PI,,01/03/2025 18:16:59,29,68,68,68,,1,0
ESP32-PI,,01/03/2025 18:17:01,29,68.1,68.1,68.1,,1,0
ESP32-PI,,01/03/2025 18:17:04,29,68,68,68,,1,0
ESP32-PI,,01/03/2025 18:17:07,29,68,68,68,,1,0
ESP32-PI,,01/03/2025 18:17:10,29,67.9,67.9,67.9,,1,0
ESP32-PI,,01/03/2025 18:17:12,29,67.9,67.9,67.9,,1,0
ESP32-PI,,01/03/2025 18:17:16,29,67.9,67.9,67.9,,1,0
ESP32-PI,,01/03/2025 18:17:18,29,67.8,67.8,67.8,,1,0
ESP32-PI,,01/03/2025 18:17:20,29,67.9,67.9,67.9,,1,0
ESP32-PI,,01/03/2025 18:17:22,29,67.9,67.9,67.9,,1,0
ESP32-PI,,01/03/2025 18:17:25,29,68,68,68,,1,0
ESP32-PI,,01/03/2025 18:17:27,29,68,68,68,,1,0
ESP32-PI,,01/03/2025 18:17:30,29,68,68,68,,1,0
ESP32-PI,,01/03/2025 18:17:33,29,68,68,68,,1,0
ESP32-PI,,01/03/2025 18:17:35,29,68,68,68,,1,0
ESP32-PI,,01/03/2025 18:17:37,29,68,68,68,,1,0
ESP32-PI,,01/03/2025 18:17:40,29,68,68,68,,1,0
ESP32-PI,,01/03/2025 18:17:42,29,68,68,68,,1,0
ESP32-PI,,01/03/2025 18:17:45,29,68,68,68,,1,0
ESP32-PI,,01/03/2025 18:17:48,29,68,68,68,,1,0
ESP32-PI,,01/03/2025 18:17:50,29,68.1,68.1,68.1,,1,0
ESP32-PI,,01/03/2025 18:17:52,29,68.1,68.1,68.1,,1,0
ESP32-PI,,01/03/2025 18:17:56,29,68.2,68.2,68.2,,1,0
ESP32-PI,,01/03/2025 18:17:58,29,68.2,68.2,68.2,,1,0
ESP32-PI,,01/03/2025 18:18:01,29,68.1,68.1,68.1,,1,0
ESP32-PI,,01/03/2025 18:18:03,29,68.1,68.1,68.1,,1,0
ESP32-PI,,01/03/2025 18:18:05,29,68.2,68.2,68.2,,1,0
ESP32-PI,,01/03/2025 18:18:08,29,68.1,68.1,68.1,,1,0
ESP32-PI,,01/03/2025 18:18:10,29,68.2,68.2,68.2,,1,0
ESP32-PI,,01/03/2025 18:18:12,29,68.2,68.2,68.2,,1,0
ESP32-PI,,01/03/2025 18:18:15,29,68.1,68.1,68.1,,1,0
ESP32-PI,,01/03/2025 18:18:17,29,68.1,68.1,68.1,,1,0
ESP32-PI,,01/03/2025 18:18:20,29,68.1,68.1,68.1,,1,0
